index,Station,Date,Tavg,PrecipTotal,StnPressure,ResultDir,AvgSpeed,Sunlight,MIFG,TS,SQ,GR,VCFG,FG+,SN,FG,VCTS,BCFG,BR,RA,FU,DZ,TSRA,HZ
202,1,2007-08-10,78.0,0.0,29.26,2,5.9,14.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,2,2007-08-10,79.5,0.0,29.32,6,5.4,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,2007-08-11,78.0,0.0,29.31,19,3.9,14.066666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
205,2,2007-08-11,78.0,0.0,29.38,20,3.9,14.066666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
206,1,2007-08-12,77.5,0.29,29.34,6,5.4,14.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,2,2007-08-12,77.5,0.23,29.4,6,6.6,14.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,1,2007-08-13,73.0,0.0,29.39,6,6.9,13.983333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209,2,2007-08-13,74.5,0.0,29.44,8,7.7,13.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,2007-08-14,74.5,0.41,29.23,25,8.0,13.95,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
211,2,2007-08-14,74.5,0.45,29.29,23,9.0,13.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
212,1,2007-08-15,75.5,0.23,29.17,7,5.8,13.916666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
213,2,2007-08-15,76.5,0.83,29.23,6,7.1,13.916666666666666,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
214,1,2007-08-16,71.0,0.0,29.28,1,5.7,13.866666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,2,2007-08-16,72.0,0.0,29.33,1,5.7,13.866666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
216,1,2007-08-17,69.5,0.0,29.41,32,6.8,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,2007-08-17,72.5,0.0,29.46,31,7.4,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,2007-08-18,63.5,0.09,29.44,12,8.1,13.783333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
219,2,2007-08-18,64.5,0.42,29.48,13,7.0,13.783333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220,1,2007-08-19,65.0,1.33,29.24,10,7.4,13.75,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
221,2,2007-08-19,65.5,1.33,29.3,10,7.5,13.75,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
222,1,2007-08-20,73.0,0.91,29.15,12,5.7,13.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
223,2,2007-08-20,72.0,0.48,29.21,20,5.9,13.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
224,1,2007-08-21,78.0,0.0,29.21,18,6.0,13.666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
225,2,2007-08-21,77.0,0.01,29.26,17,6.0,13.666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,1,2007-08-22,79.5,0.37,29.23,21,9.5,13.616666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
227,2,2007-08-22,80.0,0.88,29.29,21,8.4,13.616666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
228,1,2007-08-23,78.0,2.35,29.15,21,11.7,13.566666666666666,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
229,2,2007-08-23,79.5,1.96,29.21,21,9.1,13.566666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
230,1,2007-08-24,74.5,0.24,29.11,25,7.1,13.516666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
231,2,2007-08-24,75.0,0.2,29.16,25,7.3,13.516666666666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
232,1,2007-08-25,71.5,0.34,29.23,36,5.6,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,2,2007-08-25,70.5,0.25,29.29,3,6.4,13.483333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
234,1,2007-08-26,69.5,0.0,29.38,11,5.4,13.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,2007-08-26,69.5,0.0,29.44,11,4.6,13.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,2007-08-27,69.5,0.0,29.36,17,7.4,13.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2,2007-08-27,71.0,0.0,29.41,16,7.3,13.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,2007-08-28,79.0,0.0,29.28,20,9.5,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,2007-08-28,79.5,0.0,29.34,21,8.3,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,2007-08-29,76.5,0.0,29.34,3,8.2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2,2007-08-29,77.5,0.0,29.39,3,8.8,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,2007-08-30,66.0,0.0,29.47,2,9.9,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2,2007-08-30,67.5,0.0,29.51,3,10.9,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,2007-08-31,67.0,0.0,29.47,4,5.2,13.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2,2007-08-31,66.5,0.0,29.52,6,4.6,13.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,2007-09-01,69.0,0.0,29.49,11,5.0,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2,2007-09-01,69.5,0.0,29.54,11,4.4,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,2007-09-02,73.0,0.0,29.41,21,5.0,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2,2007-09-02,73.0,0.0,29.47,21,6.0,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,2007-09-03,77.0,0.0,29.36,27,5.8,13.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2,2007-09-03,76.0,0.0,29.42,25,6.2,13.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,2007-09-04,76.0,0.0,29.28,22,4.3,13.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2,2007-09-04,78.5,0.0,29.34,24,5.0,13.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,2007-09-05,78.0,0.0,29.24,19,6.5,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,2,2007-09-05,81.5,0.0,29.31,19,6.7,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,2007-09-06,77.5,0.18,29.21,20,12.1,12.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
257,2,2007-09-06,79.0,0.08,29.27,20,13.0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
258,1,2007-09-07,77.0,0.19,29.15,23,13.9,12.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
259,2,2007-09-07,77.5,0.67,29.21,23,13.0,12.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
260,1,2007-09-08,71.0,0.0,29.3,5,7.2,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2,2007-09-08,73.0,0.0,29.34,5,9.4,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,2007-09-09,71.5,0.0,29.36,3,9.9,12.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2,2007-09-09,71.0,0.0,29.41,3,10.9,12.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,2007-09-10,64.0,0.36,29.3,2,9.0,12.766666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
265,2,2007-09-10,64.0,0.25,29.34,3,9.7,12.766666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,1,2007-09-11,60.5,0.0,29.2,29,13.5,12.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2,2007-09-11,61.0,0.0,29.26,29,13.7,12.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,2007-09-12,56.5,0.0,29.4,3,5.6,12.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2,2007-09-12,56.0,0.0,29.46,5,6.0,12.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1,2007-09-13,64.0,0.0,29.23,19,8.5,12.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2,2007-09-13,66.0,0.0,29.3,20,7.7,12.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1,2007-09-14,55.5,0.0,29.36,32,13.4,12.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2,2007-09-14,57.0,0.0,29.41,32,13.0,12.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,2007-09-15,50.0,0.0,29.56,33,5.9,12.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2,2007-09-15,52.0,0.0,29.62,35,6.6,12.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,2007-09-16,57.5,0.0,29.46,18,7.4,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2,2007-09-16,60.5,0.0,29.52,18,8.2,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1,2007-09-17,66.0,0.0,29.39,17,12.1,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2,2007-09-17,67.5,0.0,29.46,17,11.0,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,2007-09-18,75.5,0.0,29.34,19,13.1,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2,2007-09-18,77.5,0.0,29.41,19,12.8,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,2007-09-19,74.5,0.0,29.41,26,9.7,12.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2,2007-09-19,76.0,0.0,29.47,25,9.0,12.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,2007-09-20,69.0,0.0,29.39,7,6.6,12.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2,2007-09-20,69.5,0.0,29.44,8,6.1,12.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,2007-09-21,76.0,0.0,29.18,21,12.4,12.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,2,2007-09-21,79.0,0.0,29.23,22,11.5,12.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,1,2007-09-22,62.5,0.0,29.42,3,6.8,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2,2007-09-22,65.0,0.0,29.48,1,7.7,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,2007-09-23,67.0,0.0,29.43,13,5.3,12.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2,2007-09-23,69.0,0.0,29.49,12,6.4,12.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1,2007-09-24,79.0,0.0,29.27,19,11.9,12.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2,2007-09-24,81.0,0.0,29.34,19,10.5,12.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,2007-09-25,74.0,0.27,29.23,23,10.5,12.033333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
295,2,2007-09-25,75.0,0.01,29.29,23,9.4,12.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,1,2007-09-26,61.0,0.09,29.31,1,6.6,11.983333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
297,2,2007-09-26,61.5,0.14,29.37,2,7.3,11.983333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
298,1,2007-09-27,62.0,0.0,29.26,24,6.5,11.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
299,2,2007-09-27,63.0,0.0,29.31,25,5.8,11.95,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
300,1,2007-09-28,63.0,0.0,29.47,4,7.1,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2,2007-09-28,63.0,0.0,29.52,7,6.6,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,2007-09-29,65.0,0.0,29.5,17,9.8,11.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2,2007-09-29,67.0,0.0,29.57,17,8.8,11.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1,2007-09-30,71.0,0.14,29.36,19,14.6,11.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
305,2,2007-09-30,72.5,0.14,29.44,19,13.2,11.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
306,1,2007-10-01,64.0,0.29,29.28,22,8.1,11.766666666666667,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
307,2,2007-10-01,63.5,0.17,29.35,21,8.9,11.766666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
308,1,2007-10-02,67.5,0.09,29.18,19,11.1,11.716666666666667,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
309,2,2007-10-02,69.5,0.11,29.25,19,10.3,11.716666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
310,1,2007-10-03,64.5,0.0,29.28,26,7.1,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2,2007-10-03,65.0,0.0,29.34,25,7.1,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,2007-10-04,66.5,0.0,29.34,17,4.6,11.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,2,2007-10-04,69.5,0.0,29.39,17,5.9,11.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,2007-10-05,73.0,0.0,29.36,17,7.0,11.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,2,2007-10-05,76.5,0.06,29.42,18,7.0,11.566666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
316,1,2007-10-06,78.0,0.0,29.33,20,7.4,11.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2,2007-10-06,79.5,0.0,29.39,21,6.7,11.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,2007-10-07,77.0,0.0,29.31,19,5.9,11.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2,2007-10-07,79.0,0.0,29.38,19,5.9,11.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,2007-10-08,73.5,0.0,29.23,24,10.1,11.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2,2007-10-08,75.0,0.0,29.28,24,9.9,11.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,2007-10-09,62.5,0.0,29.21,28,12.8,11.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2,2007-10-09,63.5,0.0,29.27,28,13.3,11.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1,2007-10-10,50.5,0.0,29.21,31,15.5,11.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
325,2,2007-10-10,50.0,0.0,29.26,31,14.6,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,2007-10-11,50.0,0.0,29.28,36,12.9,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2,2007-10-11,52.0,0.0,29.34,36,15.5,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,2007-10-12,48.5,0.0,29.28,35,4.6,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2,2007-10-12,51.0,0.0,29.34,36,5.4,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,2007-10-13,49.5,0.0,29.31,20,3.5,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2,2007-10-13,51.5,0.0,29.38,21,4.7,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1,2007-10-14,57.0,0.15,29.34,11,6.6,11.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
333,2,2007-10-14,59.0,0.01,29.4,12,6.0,11.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
334,1,2007-10-15,62.5,0.07,29.21,14,5.6,11.116666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
335,2,2007-10-15,66.0,0.04,29.26,16,6.9,11.116666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
336,1,2007-10-16,59.5,0.24,29.16,21,7.5,11.066666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
337,2,2007-10-16,62.0,0.19,29.23,21,7.3,11.066666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
338,1,2007-10-17,59.5,0.04,29.07,14,9.8,11.016666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
339,2,2007-10-17,62.0,0.11,29.13,14,9.1,11.016666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
340,1,2007-10-18,68.5,0.3,28.59,19,18.9,10.983333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
341,2,2007-10-18,69.5,0.34,28.67,19,17.2,10.983333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
342,1,2007-10-19,56.0,0.01,28.75,24,16.7,10.933333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
343,2,2007-10-19,57.0,0.0,28.82,24,18.0,10.933333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
344,1,2007-10-20,60.0,0.0,29.02,21,12.0,10.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2007-10-20,60.5,0.0,29.1,21,11.7,10.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1,2007-10-21,70.0,0.0,29.08,20,18.2,10.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2,2007-10-21,70.0,0.0,29.15,20,16.8,10.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1,2007-10-22,56.5,0.16,29.26,36,9.2,10.8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
349,2,2007-10-22,56.5,0.15,29.32,1,10.3,10.8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
350,1,2007-10-23,50.5,0.0,29.2,31,8.2,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2,2007-10-23,49.5,0.03,29.26,31,7.9,10.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
352,1,2007-10-24,49.0,0.0,29.46,2,14.5,10.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2,2007-10-24,49.0,0.0,29.51,2,17.3,10.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1,2007-10-25,50.0,0.0,29.47,6,14.1,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
355,2,2007-10-25,51.0,0.0,29.52,6,14.7,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
356,1,2007-10-26,59.0,0.33,29.31,5,6.9,10.616666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
357,2,2007-10-26,59.5,0.41,29.38,6,7.2,10.616666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
358,1,2007-10-27,46.0,0.01,29.56,32,9.9,10.583333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
359,2,2007-10-27,48.0,0.08,29.62,31,9.1,10.583333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
360,1,2007-10-28,45.0,0.0,29.79,23,4.2,10.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2,2007-10-28,45.0,0.0,29.86,23,4.1,10.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1,2007-10-29,50.0,0.0,29.63,22,10.4,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2,2007-10-29,49.5,0.0,29.7,22,9.3,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,2007-10-30,53.5,0.0,29.43,20,12.5,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,2007-10-30,54.0,0.0,29.51,20,10.9,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1,2007-10-31,51.5,0.0,29.3,25,14.3,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,2007-10-31,53.0,0.0,29.36,25,15.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1,2008-05-01,61.0,0.0,28.95,16,11.5,14.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2,2008-05-01,60.5,0.0,29.01,17,10.4,14.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1,2008-05-02,62.5,1.28,28.79,20,15.1,14.05,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
371,2,2008-05-02,64.5,0.74,28.85,19,13.0,14.05,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
372,1,2008-05-03,49.5,0.0,29.01,25,12.7,14.083333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,2,2008-05-03,50.0,0.01,29.08,25,12.7,14.083333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
374,1,2008-05-04,51.5,0.0,29.31,24,6.3,14.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2,2008-05-04,52.5,0.0,29.38,23,5.6,14.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1,2008-05-05,62.5,0.0,29.27,26,7.0,14.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2,2008-05-05,62.0,0.0,29.34,23,6.2,14.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1,2008-05-06,63.5,0.0,29.16,22,7.1,14.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2,2008-05-06,67.0,0.0,29.23,22,8.8,14.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,2008-05-07,59.5,0.76,28.97,23,12.3,14.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
381,2,2008-05-07,60.5,0.71,29.03,22,11.1,14.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
382,1,2008-05-08,52.0,0.0,29.08,5,12.6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2,2008-05-08,53.0,0.0,29.14,5,15.0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,2008-05-09,49.5,0.0,29.15,3,6.9,14.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2,2008-05-09,50.0,0.0,29.2,3,7.0,14.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,2008-05-10,49.5,0.0,29.08,7,6.3,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2,2008-05-10,51.0,0.0,29.15,8,6.6,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,2008-05-11,52.0,0.95,28.85,2,17.7,14.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
389,2,2008-05-11,53.5,1.46,28.89,2,17.8,14.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
390,1,2008-05-12,48.0,0.0,29.26,7,7.8,14.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2,2008-05-12,47.0,0.0,29.32,6,7.6,14.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1,2008-05-13,56.5,0.08,29.2,18,15.9,14.466666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
393,2,2008-05-13,59.0,0.32,29.28,18,14.4,14.466666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
394,1,2008-05-14,54.5,0.02,29.19,25,9.6,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
395,2,2008-05-14,53.5,0.02,29.25,21,8.9,14.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
396,1,2008-05-15,50.0,0.0,29.33,5,7.9,14.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2,2008-05-15,50.0,0.0,29.38,5,8.1,14.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1,2008-05-16,56.5,0.0,29.1,25,9.4,14.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2,2008-05-16,56.5,0.0,29.16,25,8.8,14.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1,2008-05-17,62.5,0.12,28.87,30,14.7,14.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,2,2008-05-17,61.5,0.26,28.94,29,14.1,14.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
402,1,2008-05-18,49.5,0.0,28.93,34,8.2,14.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2,2008-05-18,50.0,0.0,28.98,35,7.9,14.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,2008-05-19,50.0,0.0,28.96,7,5.7,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
405,2,2008-05-19,50.5,0.0,29.02,7,6.2,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
